objective,train_acc,test_acc,train_auc,test_auc,n_iter,n_trees
3601.0,0.8899082568807339,0.8571428571428571,0.7686688311688312,0.7565217391304349,1,1
3601.0,0.8899082568807339,0.8571428571428571,0.7686688311688312,0.7565217391304349,2,1
3601.0,0.8899082568807339,0.8571428571428571,0.7686688311688312,0.7565217391304349,3,1
1805.0,0.944954128440367,0.8571428571428571,0.9456168831168831,0.808695652173913,4,4
1805.0,0.944954128440367,0.8571428571428571,0.9456168831168831,0.808695652173913,5,4
1209.0,0.963302752293578,0.8571428571428571,0.9843073593073594,0.8782608695652174,6,6
13.0,1.0,0.8214285714285714,1.0,0.9130434782608695,7,7
13.0,1.0,0.8214285714285714,1.0,0.9130434782608695,8,7
13.0,1.0,0.8214285714285714,1.0,0.9130434782608695,9,7
13.0,1.0,0.8214285714285714,1.0,0.9130434782608695,10,7
13.0,1.0,0.8214285714285714,1.0,0.9130434782608695,11,7
11.499999999999998,1.0,0.8214285714285714,1.0,0.9086956521739129,12,11
10.888888888888888,1.0,0.8214285714285714,1.0,0.8956521739130434,13,13
10.5,1.0,0.8214285714285714,1.0,0.8956521739130434,14,14
9.754716981132077,1.0,0.8214285714285714,1.0,0.9130434782608695,15,14
8.6,1.0,0.8214285714285714,1.0,0.9130434782608695,16,14
8.0,1.0,0.8214285714285714,1.0,0.8347826086956521,17,17
7.470175438596491,1.0,0.7857142857142857,1.0,0.8478260869565217,18,17
7.299999999999999,1.0,0.8214285714285714,1.0,0.8347826086956521,19,18
7.1144945188794155,1.0,0.7857142857142857,1.0,0.8434782608695652,20,20
6.607142857142855,1.0,0.7857142857142857,1.0,0.8434782608695652,21,19
6.428571428571428,1.0,0.7857142857142857,1.0,0.8434782608695652,22,20
6.336884771279676,1.0,0.7857142857142857,1.0,0.8521739130434782,23,20
6.03429203539823,1.0,0.7857142857142857,1.0,0.8434782608695652,24,21
5.897925912507924,1.0,0.7857142857142857,1.0,0.8434782608695652,25,23
5.6857175979596555,1.0,0.7857142857142857,1.0,0.8347826086956522,26,23
5.449472460461955,1.0,0.7857142857142857,1.0,0.8347826086956522,27,24
5.333078111357379,1.0,0.7857142857142857,1.0,0.8521739130434782,28,24
5.278183831672205,1.0,0.7857142857142857,1.0,0.8521739130434782,29,25
5.161249699931919,1.0,0.7857142857142857,1.0,0.8608695652173912,30,26
5.062368646758809,1.0,0.7857142857142857,1.0,0.8695652173913044,31,27
4.9676623010101055,1.0,0.7857142857142857,1.0,0.8347826086956522,32,27
4.947967036495754,1.0,0.7857142857142857,1.0,0.8434782608695652,33,28
4.930795913086592,1.0,0.7857142857142857,1.0,0.8434782608695652,34,30
4.865541936465433,1.0,0.7857142857142857,1.0,0.8695652173913044,35,28
4.831896435434373,1.0,0.7857142857142857,1.0,0.8695652173913044,36,27
4.793373173658526,1.0,0.7857142857142857,1.0,0.8608695652173912,37,29
4.733949292416889,1.0,0.7857142857142857,1.0,0.8782608695652174,38,30
4.6820812302422805,1.0,0.7857142857142857,1.0,0.8434782608695652,39,31
4.632659734484337,1.0,0.7857142857142857,1.0,0.8695652173913043,40,31
4.626664819295362,1.0,0.7857142857142857,1.0,0.8782608695652174,41,31
4.608345117968099,1.0,0.7857142857142857,1.0,0.8782608695652174,42,32
4.598218623992368,1.0,0.7857142857142857,1.0,0.8695652173913043,43,32
4.545274088796539,1.0,0.7857142857142857,1.0,0.8521739130434782,44,32
4.472722598371054,1.0,0.7857142857142857,1.0,0.8695652173913043,45,34
4.449723632317318,1.0,0.7857142857142857,1.0,0.8695652173913043,46,33
4.43950009076897,1.0,0.7857142857142857,1.0,0.8608695652173913,47,35
4.419757344757502,1.0,0.7857142857142857,1.0,0.8608695652173913,48,35
4.404556204083883,1.0,0.7857142857142857,1.0,0.8695652173913043,49,36
4.390442773357483,1.0,0.7857142857142857,1.0,0.8695652173913044,50,35
4.367989940763025,1.0,0.7857142857142857,1.0,0.8608695652173913,51,36
4.352292789772622,1.0,0.7857142857142857,1.0,0.8521739130434782,52,35
4.339671979616108,1.0,0.7857142857142857,1.0,0.8608695652173913,53,38
4.31808409200528,1.0,0.7857142857142857,1.0,0.8782608695652174,54,37
4.285500128926236,1.0,0.7857142857142857,1.0,0.8869565217391304,55,39
4.243321088465068,1.0,0.7857142857142857,1.0,0.8782608695652174,56,36
4.232961219395778,1.0,0.7857142857142857,0.9999999999999999,0.8782608695652174,57,37
4.2227354885499935,1.0,0.7857142857142857,1.0,0.8782608695652174,58,38
4.19240704982917,1.0,0.7857142857142857,1.0,0.8869565217391304,59,38
4.159147051773677,1.0,0.8214285714285714,1.0,0.9043478260869565,60,36
4.142559258664219,1.0,0.8214285714285714,1.0,0.8956521739130434,61,40
4.103343262614701,1.0,0.8214285714285714,1.0,0.8869565217391304,62,37
4.078174895751108,1.0,0.8214285714285714,1.0,0.9043478260869565,63,36
4.040323185908354,1.0,0.8214285714285714,1.0,0.9043478260869565,64,39
4.029220920939542,1.0,0.8214285714285714,1.0,0.9043478260869565,65,38
4.009432269350891,1.0,0.8214285714285714,1.0,0.8782608695652174,66,37
4.0019496553776515,1.0,0.8214285714285714,1.0,0.8782608695652174,67,37
3.9913464098613116,1.0,0.8214285714285714,1.0,0.8695652173913043,68,40
3.97729072449862,1.0,0.7857142857142857,1.0,0.8869565217391304,69,40
3.962308755327362,1.0,0.7857142857142857,1.0,0.8695652173913043,70,39
3.956121830337035,1.0,0.7857142857142857,1.0,0.8695652173913043,71,40
3.9480597661443557,1.0,0.7857142857142857,1.0,0.8695652173913043,72,39
3.9425202052922637,1.0,0.7857142857142857,1.0,0.8608695652173913,73,39
3.9213530687657685,1.0,0.7857142857142857,1.0,0.8608695652173913,74,38
3.8985074343779558,1.0,0.7857142857142857,1.0,0.8695652173913043,75,36
3.880641682173334,1.0,0.7857142857142857,1.0,0.8608695652173913,76,38
3.8676663833819447,1.0,0.7857142857142857,1.0,0.8695652173913043,77,39
3.8617301951770213,1.0,0.7857142857142857,1.0,0.8695652173913043,78,40
3.851153531068217,1.0,0.7857142857142857,1.0,0.8695652173913043,79,40
3.838062651356771,1.0,0.7857142857142857,1.0,0.8608695652173912,80,41
3.827530440831203,1.0,0.7857142857142857,1.0,0.8608695652173912,81,41
3.8071192733333534,1.0,0.8214285714285714,1.0,0.8608695652173912,82,42
3.794306110257556,1.0,0.8214285714285714,1.0,0.8608695652173912,83,40
3.7875945420190273,1.0,0.8214285714285714,1.0,0.8608695652173912,84,41
3.7856864997751156,1.0,0.8214285714285714,1.0,0.8608695652173912,85,41
3.783935481016725,1.0,0.8214285714285714,0.9999999999999999,0.8608695652173912,86,40
3.7730917640345583,1.0,0.8214285714285714,1.0,0.8608695652173912,87,41
3.765036748102228,1.0,0.8214285714285714,1.0,0.8608695652173912,88,44
3.763742873894862,1.0,0.8214285714285714,1.0,0.8608695652173912,89,43
3.7539844338455377,1.0,0.8214285714285714,1.0,0.8608695652173912,90,41
3.7482472887547984,1.0,0.7857142857142857,1.0,0.8608695652173912,91,39
3.7381999395076857,1.0,0.7857142857142857,1.0,0.8608695652173914,92,42
3.7295012680867785,1.0,0.7857142857142857,1.0,0.8695652173913042,93,43
3.725852628288193,1.0,0.7857142857142857,1.0,0.8695652173913042,94,42
3.715475562057841,1.0,0.7857142857142857,1.0,0.8869565217391304,95,40
3.7056986021395084,1.0,0.7857142857142857,1.0,0.8782608695652174,96,41
3.7050210966287844,1.0,0.7857142857142857,1.0,0.8782608695652174,97,45
3.704181715660151,1.0,0.7857142857142857,1.0,0.8869565217391304,98,44
3.7015097277935642,1.0,0.7857142857142857,1.0,0.8869565217391304,99,43
3.701307232173107,1.0,0.7857142857142857,1.0,0.8869565217391304,100,45
3.699643936777238,1.0,0.7857142857142857,1.0,0.8869565217391304,101,41
3.6945258391878517,1.0,0.7857142857142857,0.9999999999999999,0.8869565217391304,102,42
3.685441801859571,1.0,0.7857142857142857,1.0,0.8869565217391304,103,41
3.6852755032062277,1.0,0.7857142857142857,1.0,0.8869565217391304,104,42
3.6842656146893598,1.0,0.7857142857142857,1.0,0.8869565217391304,105,43
