hepatitis.txt,0.0,1.0,6.75,14.5,19.5,20.0,18.25,18.25,18.25,18.25,18.25,20.0,19.75,18.25,18.5,18.5
hepatitis.txt,0.0,4.5,11.75,15.5,21.25,21.75,22.25,22.25,22.25,22.25,22.0,22.75,23.25,22.0,22.75,22.75
hepatitis.txt,0.0,0.816468253968254,0.7609126984126984,0.816137566137566,0.8068783068783069,0.8346560846560847,0.816137566137566,0.7976190476190474,0.7976190476190474,0.7976190476190474,0.7976190476190477,0.7976190476190476,0.7791005291005291,0.816137566137566,0.816137566137566,0.816137566137566
hepatitis.txt,0.0,0.6325757575757576,0.7337121212121211,0.8734848484848484,0.8768939393939394,0.8738636363636363,0.8481060606060606,0.8367424242424242,0.8367424242424242,0.8367424242424242,0.8515151515151516,0.8356060606060607,0.8537878787878788,0.843560606060606,0.8412878787878788,0.8337121212121212
hepatitis.txt,0.0,3.300000000000001,10.172619047619047,14.422222222222224,18.66477832512315,17.530034633609066,17.394400235779546,17.41662245800177,17.41662245800177,17.41662245800177,16.76120007625584,16.73526652579838,16.561867511020054,16.93558797524315,16.981899629542582,16.98232697996993
hepatitis.txt,0.0,1.0,4.75,15.0,19.25,20.25,19.25,20.25,19.5,20.25,19.75,19.25,19.25,19.5,20.25,20.0
hepatitis.txt,0.0,6.5,10.75,17.0,21.25,23.75,22.75,23.5,22.75,23.5,22.0,22.25,21.75,22.5,24.5,24.0
hepatitis.txt,0.0,0.8257275132275133,0.8349867724867726,0.8439153439153438,0.7797619047619048,0.7979497354497354,0.7982804232804233,0.7612433862433862,0.7705026455026455,0.7612433862433862,0.789021164021164,0.789021164021164,0.7982804232804233,0.7705026455026455,0.7519841269841269,0.7430555555555555
hepatitis.txt,0.0,0.6991106719367589,0.7763833992094862,0.9159090909090908,0.8198122529644268,0.8386857707509882,0.8717391304347826,0.8194664031620553,0.8160573122529644,0.8194664031620553,0.8262845849802372,0.8296936758893281,0.8240118577075098,0.804693675889328,0.8160573122529645,0.811709486166008
hepatitis.txt,0.0,3.0500000000000016,10.458333333333334,14.523423423423424,18.9330692205794,16.701603274774005,18.2187994800898,17.38296703296703,17.966300366300363,17.38296703296703,17.81618262689691,17.65631868131868,17.629652014652017,17.356300366300367,16.969056481153252,16.995085470085467
hepatitis.txt,0.0,1.0,6.75,13.75,20.0,20.5,20.5,21.0,20.25,20.75,20.75,20.5,21.25,21.0,21.5,21.25
hepatitis.txt,0.0,6.0,10.0,16.5,22.75,22.75,22.5,24.25,23.75,24.5,23.0,24.25,24.0,23.75,25.5,25.0
hepatitis.txt,0.0,0.7718253968253969,0.7992724867724867,0.7906746031746031,0.7718253968253967,0.7711640211640212,0.7533068783068784,0.7896825396825395,0.8263888888888888,0.7896825396825395,0.744378306878307,0.7989417989417988,0.798941798941799,0.7619047619047619,0.7529761904761905,0.7529761904761905
hepatitis.txt,0.0,0.6237318840579711,0.7155632411067194,0.7751070487483531,0.667193675889328,0.7073945981554677,0.6899291831357048,0.6994482872200263,0.7115694993412385,0.6971755599472991,0.6832674571805006,0.725197628458498,0.7058794466403162,0.7032279314888011,0.6937582345191041,0.6937582345191041
hepatitis.txt,0.0,3.2500000000000018,11.083333333333332,17.272727272727273,30.167162407484994,26.118618909929886,27.716056166056163,25.990064102564098,25.316254578754577,25.890911560191224,26.393197278911565,24.019878635697843,24.142630995901186,25.736114838508342,25.62606875555904,25.6516703940639
hepatitis.txt,0.0,1.0,8.0,15.25,17.5,19.25,18.25,19.0,19.0,19.0,17.75,18.0,18.5,18.75,19.25,19.25
hepatitis.txt,0.0,6.25,10.25,17.25,19.75,21.25,20.75,21.0,21.0,21.0,19.75,20.25,21.25,20.75,21.75,21.75
hepatitis.txt,0.0,0.6789021164021163,0.6977513227513227,0.7622354497354497,0.7258597883597884,0.7162698412698413,0.7076719576719577,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.716931216931217,0.716931216931217,0.7076719576719577,0.7076719576719577,0.7255291005291006,0.7255291005291006
hepatitis.txt,0.0,0.6011363636363636,0.8453639657444004,0.8757658102766799,0.7855895915678524,0.7810935441370224,0.7998435441370223,0.8026844532279316,0.8026844532279316,0.8026844532279316,0.7856884057971015,0.8117753623188405,0.8264492753623188,0.8242753623188405,0.8495223978919632,0.8495223978919632
hepatitis.txt,0.0,3.2500000000000013,10.00595238095238,13.072222222222223,15.695084485407067,15.028641688771,15.59201534468498,14.909218810924209,14.909218810924209,14.909218810924209,15.727500442556206,15.832922824302136,15.154621848739493,15.32802086351782,15.097134715619449,15.097134715619449
hepatitis.txt,0.0,1.0,2.75,12.0,18.25,19.5,17.75,18.5,18.5,18.25,17.5,18.75,18.75,18.0,18.0,18.0
hepatitis.txt,0.0,4.75,6.75,14.75,21.0,22.5,23.25,23.0,23.25,23.25,21.75,22.5,22.25,23.5,23.5,23.5
hepatitis.txt,0.0,0.7162698412698412,0.7625661375661374,0.7807539682539681,0.744378306878307,0.7354497354497354,0.7622354497354498,0.771494708994709,0.7900132275132274,0.771494708994709,0.7718253968253969,0.781084656084656,0.781084656084656,0.7807539682539683,0.7807539682539683,0.7807539682539683
hepatitis.txt,0.0,0.6087121212121213,0.6394927536231885,0.7898056653491436,0.7306653491436099,0.6842226613965745,0.704001976284585,0.7180171277997365,0.7111989459815548,0.7202898550724638,0.7134716732542821,0.7037878787878789,0.6833333333333333,0.7248353096179183,0.7248353096179183,0.7248353096179183
