hepatitis.txt,2.75,11.0,16.25,22.0,36.0,36.0,36.0,36.0
hepatitis.txt,2.75,11.0,16.25,22.0,36.0,36.0,36.0,36.0
hepatitis.txt,0.7794312169312169,0.8161375661375662,0.853174603174603,0.8624338624338624,0.8531746031746031,0.8531746031746031,0.8531746031746031,0.8531746031746031
hepatitis.txt,0.7274621212121212,0.8462121212121211,0.9223484848484849,0.921969696969697,0.9037878787878788,0.9037878787878788,0.9037878787878788,0.9037878787878788
hepatitis.txt,45.99457491287632,21.988237450353438,14.608573379471977,11.097109843739297,6.108271517151013,3.6649629256415888,1.8324814581682727,1.2216543067369674
hepatitis.txt,3.0,10.0,16.5,19.5,34.5,35.75,35.75,35.75
hepatitis.txt,3.0,10.0,16.5,19.5,34.5,35.75,35.75,35.75
hepatitis.txt,0.8257275132275133,0.853505291005291,0.8812830687830687,0.8627645502645502,0.8167989417989417,0.8167989417989417,0.8167989417989417,0.8167989417989417
hepatitis.txt,0.8058794466403163,0.8527173913043478,0.8809288537549408,0.8737154150197628,0.8518774703557312,0.8427865612648222,0.8427865612648222,0.8427865612648222
hepatitis.txt,47.147888822689495,21.36733484455604,13.956985347606452,10.545026219592216,6.129777508640828,3.6850393438331994,1.8425196613715404,1.2283464446720445
hepatitis.txt,3.75,11.5,16.5,21.75,35.75,35.75,35.75,35.75
hepatitis.txt,3.75,11.5,16.5,21.75,35.75,35.75,35.75,35.75
hepatitis.txt,0.7718253968253969,0.7992724867724867,0.808531746031746,0.8359788359788359,0.8174603174603174,0.8174603174603174,0.8174603174603174,0.8174603174603174
hepatitis.txt,0.8049489459815548,0.8335638998682477,0.8444499341238473,0.8367588932806325,0.786034255599473,0.786034255599473,0.786034255599473,0.786034255599473
hepatitis.txt,45.0602372959265,19.979831484022313,13.170746942111778,9.950348482669288,5.468599352265512,3.2811596234183016,1.6405798102197164,1.0937198708848628
hepatitis.txt,2.75,10.5,14.75,21.5,35.5,35.5,35.5,35.5
hepatitis.txt,2.75,10.5,14.75,21.5,35.5,35.5,35.5,35.5
hepatitis.txt,0.6967592592592593,0.6789021164021163,0.7251984126984127,0.7800925925925926,0.7622354497354497,0.7622354497354497,0.7622354497354497,0.7622354497354497
hepatitis.txt,0.8045207509881422,0.8852190382081687,0.8827898550724638,0.895998023715415,0.8275691699604744,0.8275691699604744,0.8275691699604744,0.8275691699604744
hepatitis.txt,47.506099160555564,24.1617477667421,15.81419811087817,12.136566773448475,6.7541875914672875,4.052512567607824,2.0262562794078973,1.3508375185345929
hepatitis.txt,2.75,9.5,17.5,22.75,34.75,36.0,36.0,36.0
hepatitis.txt,2.75,9.5,17.5,22.75,34.75,36.0,36.0,36.0
hepatitis.txt,0.7162698412698412,0.7344576719576719,0.7533068783068783,0.7718253968253967,0.8088624338624338,0.8088624338624338,0.8088624338624338,0.8088624338624338
hepatitis.txt,0.7250576416337287,0.76151185770751,0.7905632411067194,0.7881916996047431,0.8157608695652173,0.8176548089591568,0.8176548089591568,0.8176548089591568
hepatitis.txt,51.353875081953014,24.98586039134024,16.058521544119003,11.823733866129263,6.5003828042679945,3.9074025073081255,1.9537012494525179,1.302467501623366
