dataset,fold,reg,fixed_reg,algo,objective,train_acc,test_acc,train_auc,test_auc,n_iter,n_trees
hepatitis,4,1,1,lpboost_cart,31.0,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,2,1
hepatitis,4,1,1,lpboost_cart,31.0,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,3,1
hepatitis,4,1,1,lpboost_cart,31.0,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,4,1
hepatitis,4,1,1,lpboost_cart,29.0,0.8818181818181818,0.7407407407407407,0.8065810593900482,0.7045454545454546,5,3
hepatitis,4,1,1,lpboost_cart,29.0,0.8818181818181818,0.7407407407407407,0.8065810593900482,0.7045454545454546,6,3
hepatitis,4,1,1,lpboost_cart,27.0,0.9090909090909091,0.7407407407407407,0.9012841091492776,0.790909090909091,7,5
hepatitis,4,1,1,lpboost_cart,27.0,0.9090909090909091,0.7407407407407407,0.9012841091492776,0.790909090909091,8,5
hepatitis,4,1,1,lpboost_cart,23.0,0.9363636363636364,0.8148148148148148,0.9588014981273407,0.7681818181818182,9,7
hepatitis,4,1,1,lpboost_cart,23.0,0.9363636363636364,0.8148148148148148,0.9588014981273407,0.7681818181818182,10,7
hepatitis,4,1,1,lpboost_cart,23.0,0.9363636363636364,0.8148148148148148,0.9588014981273407,0.7681818181818182,11,7
hepatitis,4,1,1,lpboost_cart,23.0,0.9363636363636364,0.8148148148148148,0.9588014981273407,0.7681818181818182,12,7
hepatitis,4,1,1,lpboost_cart,22.75,0.9454545454545454,0.8518518518518519,0.9751203852327447,0.8772727272727273,13,13
hepatitis,4,1,1,lpboost_cart,22.5,0.9454545454545454,0.8518518518518519,0.9788657035848047,0.8545454545454545,14,13
hepatitis,4,1,1,lpboost_cart,22.200000000000003,0.9363636363636364,0.8888888888888888,0.9743178170144463,0.8409090909090909,15,13
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,1,1
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,2,1
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,3,1
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,4,1
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,5,1
hepatitis,5,1,1,lpboost_cart,29.0,0.8727272727272727,0.7037037037037037,0.7030497592295345,0.5863636363636364,6,1
hepatitis,5,1,1,lpboost_cart,28.0,0.9,0.6666666666666666,0.9269662921348315,0.7954545454545454,7,7
hepatitis,5,1,1,lpboost_cart,27.0,0.9,0.6666666666666666,0.9368646334938469,0.7727272727272727,8,7
hepatitis,5,1,1,lpboost_cart,27.0,0.9,0.6666666666666666,0.9371321562332797,0.7818181818181817,9,8
hepatitis,5,1,1,lpboost_cart,25.666666666666668,0.9181818181818182,0.7407407407407407,0.9505082932049222,0.8227272727272728,10,10
hepatitis,5,1,1,lpboost_cart,25.0,0.9181818181818182,0.5555555555555556,0.9505082932049225,0.9590909090909091,11,9
hepatitis,5,1,1,lpboost_cart,24.714285714285715,0.9454545454545454,0.8518518518518519,0.958266452648475,0.9545454545454546,12,12
hepatitis,5,1,1,lpboost_cart,24.11111111111111,0.9454545454545454,0.7777777777777778,0.9579989299090423,0.9181818181818182,13,13
hepatitis,5,1,1,lpboost_cart,23.4,0.9363636363636364,0.8148148148148148,0.965757089352595,0.9727272727272728,14,14
hepatitis,5,1,1,lpboost_cart,23.176470588235293,0.9363636363636364,0.8518518518518519,0.9668271803103262,0.9818181818181819,15,15
dataset,fold,reg,fixed_reg,algo,objective,train_acc,test_acc,train_auc,test_auc,n_iter,n_trees
hepatitis,1,15,0,mdboost_dl85,-288.52619444443815,0.8715596330275229,0.8214285714285714,0.7391774891774893,0.5782608695652174,1,1
hepatitis,1,15,0,mdboost_dl85,-99.42906412885205,0.8715596330275229,0.8214285714285714,0.774891774891775,0.6478260869565218,2,2
hepatitis,1,15,0,mdboost_dl85,4.480250479320967,0.8715596330275229,0.8214285714285714,0.774891774891775,0.6478260869565218,3,3
hepatitis,1,15,0,mdboost_dl85,5.978012407880718,0.8715596330275229,0.8214285714285714,0.8676948051948051,0.8652173913043479,4,4
hepatitis,1,15,0,mdboost_dl85,6.494716400980879,0.8715596330275229,0.8214285714285714,0.8887987012987013,0.8608695652173912,5,5
hepatitis,1,15,0,mdboost_dl85,6.859060281085373,0.8807339449541285,0.8214285714285714,0.9047619047619048,0.8999999999999999,6,6
hepatitis,1,15,0,mdboost_dl85,7.222763297271473,0.8807339449541285,0.8214285714285714,0.9247835497835498,0.8956521739130434,7,7
hepatitis,1,15,0,mdboost_dl85,7.474903065373176,0.8990825688073395,0.8214285714285714,0.935064935064935,0.8999999999999999,8,8
hepatitis,1,15,0,mdboost_dl85,7.980922199870136,0.908256880733945,0.8214285714285714,0.9429112554112554,0.8739130434782609,9,9
hepatitis,1,15,0,mdboost_dl85,8.741738255496816,0.926605504587156,0.8214285714285714,0.9591450216450217,0.8652173913043478,10,10
hepatitis,1,15,0,mdboost_dl85,9.030667201724015,0.926605504587156,0.8214285714285714,0.9594155844155844,0.8913043478260869,11,11
hepatitis,1,15,0,mdboost_dl85,9.644443129064312,0.9357798165137615,0.8214285714285714,0.9604978354978354,0.8999999999999999,12,12
hepatitis,1,15,0,mdboost_dl85,9.919206782214465,0.944954128440367,0.8214285714285714,0.9664502164502164,0.8782608695652174,13,13
hepatitis,1,15,0,mdboost_dl85,10.628529475871325,0.9357798165137615,0.8214285714285714,0.9734848484848485,0.7304347826086957,14,14
hepatitis,1,15,0,mdboost_dl85,11.220136328732888,0.944954128440367,0.8214285714285714,0.9734848484848485,0.7652173913043478,15,15
hepatitis,1,15,0,mdboost_dl85,11.393641949295167,0.9357798165137615,0.8214285714285714,0.9748376623376622,0.7652173913043478,16,16
hepatitis,1,15,0,mdboost_dl85,11.651920837106621,0.9541284403669725,0.8214285714285714,0.9756493506493507,0.7695652173913043,17,17
hepatitis,1,15,0,mdboost_dl85,11.91100055802877,0.9541284403669725,0.8214285714285714,0.9794372294372294,0.7478260869565216,18,18
hepatitis,1,15,0,mdboost_dl85,12.067494267469952,0.9541284403669725,0.8214285714285714,0.9821428571428572,0.7652173913043478,19,19
hepatitis,1,15,0,mdboost_dl85,12.259117169396253,0.963302752293578,0.8571428571428571,0.9837662337662338,0.7826086956521738,20,20
hepatitis,1,15,0,mdboost_dl85,12.373709497349058,0.963302752293578,0.8571428571428571,0.9843073593073592,0.7999999999999999,21,21
hepatitis,1,15,0,mdboost_dl85,12.650715884089458,0.963302752293578,0.8571428571428571,0.9837662337662338,0.8260869565217391,22,22
hepatitis,1,15,0,mdboost_dl85,12.747508838693593,0.963302752293578,0.8571428571428571,0.9853896103896105,0.7913043478260869,23,23
hepatitis,1,15,0,mdboost_dl85,12.862527118462287,0.9541284403669725,0.8571428571428571,0.9843073593073592,0.8,24,24
hepatitis,1,15,0,mdboost_dl85,12.931384763110607,0.9541284403669725,0.8571428571428571,0.9843073593073592,0.8,25,25
hepatitis,1,15,0,mdboost_dl85,12.98104689497227,0.9541284403669725,0.8571428571428571,0.9853896103896104,0.8,26,26
hepatitis,1,15,0,mdboost_dl85,13.14851372941643,0.9541284403669725,0.8571428571428571,0.9859307359307359,0.826086956521739,27,27
hepatitis,1,15,0,mdboost_dl85,13.163271834539001,0.9541284403669725,0.8571428571428571,0.9848484848484849,0.826086956521739,28,28
hepatitis,1,15,0,mdboost_dl85,13.170654064159704,0.9541284403669725,0.8571428571428571,0.9848484848484849,0.826086956521739,29,29
hepatitis,1,15,0,mdboost_dl85,13.173670033661265,0.9541284403669725,0.8571428571428571,0.9843073593073592,0.817391304347826,30,30
hepatitis,1,15,0,mdboost_dl85,13.174794254668477,0.9541284403669725,0.8571428571428571,0.9853896103896104,0.826086956521739,31,31
hepatitis,2,5,0,mdboost_dl85,-42.175398148149085,0.8715596330275229,0.8214285714285714,0.7275280898876404,0.643939393939394,1,1
hepatitis,2,5,0,mdboost_dl85,-4.419932348246988,0.8715596330275229,0.8214285714285714,0.7668539325842696,0.6893939393939394,2,2
hepatitis,2,5,0,mdboost_dl85,11.139843281656788,0.8623853211009175,0.75,0.8070224719101123,0.6212121212121213,3,3
hepatitis,2,5,0,mdboost_dl85,19.618821542007048,0.8899082568807339,0.8214285714285714,0.9162921348314607,0.7878787878787878,4,4
hepatitis,2,5,0,mdboost_dl85,21.83944766697637,0.8899082568807339,0.7857142857142857,0.9323033707865168,0.7878787878787878,5,5
hepatitis,2,5,0,mdboost_dl85,24.268508774112643,0.8807339449541285,0.8214285714285714,0.9407303370786517,0.8106060606060606,6,6
hepatitis,2,5,0,mdboost_dl85,26.03407807873005,0.8990825688073395,0.8214285714285714,0.9556179775280899,0.8371212121212122,7,7
hepatitis,2,5,0,mdboost_dl85,26.690287069657625,0.8899082568807339,0.7857142857142857,0.9564606741573034,0.8863636363636364,8,8
hepatitis,2,5,0,mdboost_dl85,27.22736284647008,0.8990825688073395,0.7857142857142857,0.9620786516853932,0.9318181818181819,9,9
hepatitis,2,5,0,mdboost_dl85,27.344274653418164,0.908256880733945,0.7857142857142857,0.9612359550561798,0.9242424242424243,10,10
hepatitis,2,5,0,mdboost_dl85,27.41725771666844,0.8990825688073395,0.7857142857142857,0.9617977528089887,0.9166666666666667,11,11
hepatitis,2,5,0,mdboost_dl85,27.519817663219783,0.908256880733945,0.7857142857142857,0.9612359550561798,0.9166666666666667,12,12
hepatitis,2,5,0,mdboost_dl85,27.588284556630878,0.908256880733945,0.7857142857142857,0.9629213483146067,0.9166666666666667,13,13
hepatitis,2,5,0,mdboost_dl85,27.642675550538364,0.908256880733945,0.7857142857142857,0.9648876404494382,0.9166666666666667,14,14
hepatitis,2,5,0,mdboost_dl85,27.680785343085176,0.908256880733945,0.7857142857142857,0.9643258426966291,0.9242424242424243,15,15
hepatitis,2,5,0,mdboost_dl85,27.68529944816796,0.908256880733945,0.7857142857142857,0.9646067415730337,0.9318181818181819,16,16
hepatitis,2,5,0,mdboost_dl85,27.685345658888888,0.908256880733945,0.7857142857142857,0.9646067415730337,0.9318181818181819,17,17
hepatitis,3,10,0,mdboost_dl85,-214.14674311927098,0.8454545454545455,0.9259259259259259,0.6861958266452649,0.8,1,1
hepatitis,3,10,0,mdboost_dl85,-67.11158057294836,0.8454545454545455,0.9259259259259259,0.7295345104333869,0.8272727272727273,2,2
hepatitis,3,10,0,mdboost_dl85,4.99626474250446,0.8454545454545455,0.9259259259259259,0.7295345104333869,0.8272727272727273,3,3
hepatitis,3,10,0,mdboost_dl85,7.414047802830972,0.8454545454545455,0.9259259259259259,0.8539325842696629,0.8863636363636364,4,4
hepatitis,3,10,0,mdboost_dl85,8.378355522541328,0.8818181818181818,0.9259259259259259,0.879079721776351,0.8772727272727273,5,5
hepatitis,3,10,0,mdboost_dl85,8.903716497601971,0.8909090909090909,0.8888888888888888,0.8988764044943821,0.8,6,6
hepatitis,3,10,0,mdboost_dl85,9.378307073920412,0.8818181818181818,0.9259259259259259,0.9170679507758159,0.7772727272727272,7,7
hepatitis,3,10,0,mdboost_dl85,10.10934008758389,0.8909090909090909,0.8888888888888888,0.9315141787051899,0.8954545454545455,8,8
hepatitis,3,10,0,mdboost_dl85,11.19332773973192,0.9090909090909091,0.8518518518518519,0.9406099518459069,0.9363636363636364,9,9
hepatitis,3,10,0,mdboost_dl85,11.674774294450414,0.9090909090909091,0.8518518518518519,0.947565543071161,0.9454545454545455,10,10
hepatitis,3,10,0,mdboost_dl85,12.037797395982425,0.9090909090909091,0.8518518518518519,0.9464954521134297,0.9636363636363636,11,11
hepatitis,3,10,0,mdboost_dl85,12.644800649347953,0.9181818181818182,0.8518518518518519,0.9542536115569824,0.9545454545454546,12,12
hepatitis,3,10,0,mdboost_dl85,13.296978189878477,0.9181818181818182,0.8888888888888888,0.9628143392188336,0.9454545454545454,13,13
hepatitis,3,10,0,mdboost_dl85,14.289714570762714,0.9090909090909091,0.8518518518518519,0.9596040663456394,0.9181818181818183,14,14
hepatitis,3,10,0,mdboost_dl85,14.854281151975197,0.9272727272727272,0.8518518518518519,0.9654895666131621,0.9363636363636365,15,15
hepatitis,3,10,0,mdboost_dl85,15.11628020636107,0.9181818181818182,0.8518518518518519,0.9649545211342964,0.9636363636363636,16,16
hepatitis,3,10,0,mdboost_dl85,15.425019103391923,0.9272727272727272,0.8888888888888888,0.9644194756554307,0.9545454545454546,17,17
hepatitis,3,10,0,mdboost_dl85,15.523784121070989,0.9363636363636364,0.8518518518518519,0.9662921348314607,0.9545454545454546,18,18
hepatitis,3,10,0,mdboost_dl85,15.607921276100019,0.9363636363636364,0.8518518518518519,0.9689673622257892,0.9545454545454546,19,19
hepatitis,3,10,0,mdboost_dl85,15.632217980432298,0.9363636363636364,0.8518518518518519,0.9689673622257893,0.9545454545454546,20,20
hepatitis,3,10,0,mdboost_dl85,15.662918941016574,0.9363636363636364,0.8518518518518519,0.9689673622257892,0.9636363636363636,21,21
hepatitis,3,10,0,mdboost_dl85,15.697945281190556,0.9363636363636364,0.8518518518518519,0.9662921348314607,0.9727272727272728,22,22
hepatitis,3,10,0,mdboost_dl85,15.706619448744732,0.9363636363636364,0.8518518518518519,0.9668271803103264,0.9636363636363636,23,23
hepatitis,3,10,0,mdboost_dl85,15.740685036122988,0.9363636363636364,0.8518518518518519,0.9673622257891921,0.9636363636363636,24,24
hepatitis,3,10,0,mdboost_dl85,15.747690718681083,0.9363636363636364,0.8518518518518519,0.9684323167469235,0.9636363636363636,25,25
hepatitis,3,10,0,mdboost_dl85,15.748412547075034,0.9363636363636364,0.8518518518518519,0.9689673622257892,0.9636363636363636,26,26
hepatitis,4,10,0,mdboost_dl85,-181.52288990826048,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,1,1
hepatitis,4,10,0,mdboost_dl85,-67.73808210065437,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,2,2
hepatitis,4,10,0,mdboost_dl85,6.914812966480131,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,3,3
hepatitis,4,10,0,mdboost_dl85,8.876832594003185,0.8636363636363636,0.7407407407407407,0.8830925628678437,0.7318181818181817,4,4
hepatitis,4,10,0,mdboost_dl85,9.68540932444025,0.8636363636363636,0.7407407407407407,0.9079721776350991,0.7636363636363637,5,5
hepatitis,4,10,0,mdboost_dl85,10.849126213104743,0.8818181818181818,0.7407407407407407,0.9063670411985019,0.7681818181818182,6,6
hepatitis,4,10,0,mdboost_dl85,11.859222798167966,0.8909090909090909,0.7407407407407407,0.9459604066345639,0.7681818181818182,7,7
hepatitis,4,10,0,mdboost_dl85,12.509593045227952,0.9,0.7407407407407407,0.949438202247191,0.7409090909090909,8,8
hepatitis,4,10,0,mdboost_dl85,13.178963992486882,0.9,0.7777777777777778,0.9553237025147138,0.75,9,9
hepatitis,4,10,0,mdboost_dl85,14.164476801127956,0.9181818181818182,0.7407407407407407,0.9686998394863564,0.8090909090909091,10,10
hepatitis,4,10,0,mdboost_dl85,14.749468745480167,0.9090909090909091,0.7777777777777778,0.9721776350989834,0.7818181818181819,11,11
hepatitis,4,10,0,mdboost_dl85,15.994119150628705,0.9181818181818182,0.8888888888888888,0.9796682718031032,0.8272727272727273,12,12
hepatitis,4,10,0,mdboost_dl85,16.952161031140093,0.9272727272727272,0.7777777777777778,0.9785981808453719,0.8363636363636364,13,13
hepatitis,4,10,0,mdboost_dl85,17.24017362795167,0.9272727272727272,0.8148148148148148,0.9780631353665061,0.8272727272727273,14,14
hepatitis,4,10,0,mdboost_dl85,17.55916080227941,0.9363636363636364,0.8518518518518519,0.9785981808453719,0.8272727272727273,15,15
hepatitis,4,10,0,mdboost_dl85,17.691537340569475,0.9363636363636364,0.8518518518518519,0.9812734082397003,0.8363636363636364,16,16
hepatitis,4,10,0,mdboost_dl85,17.827513088732715,0.9454545454545454,0.8518518518518519,0.9807383627608347,0.8272727272727273,17,17
hepatitis,4,10,0,mdboost_dl85,17.911110467701405,0.9363636363636364,0.8518518518518519,0.9818084537185661,0.8363636363636364,18,18
hepatitis,4,10,0,mdboost_dl85,17.994490762985887,0.9454545454545454,0.8518518518518519,0.9828785446762974,0.8272727272727273,19,19
hepatitis,4,10,0,mdboost_dl85,18.039063553131815,0.9454545454545454,0.8518518518518519,0.9807383627608347,0.8272727272727273,20,20
hepatitis,4,10,0,mdboost_dl85,18.136770244381662,0.9363636363636364,0.8148148148148148,0.9796682718031032,0.8272727272727273,21,21
hepatitis,4,10,0,mdboost_dl85,18.165544318126926,0.9363636363636364,0.8148148148148148,0.9796682718031032,0.8272727272727273,22,22
hepatitis,4,10,0,mdboost_dl85,18.2265333167219,0.9454545454545454,0.8518518518518519,0.9791332263242375,0.8090909090909091,23,23
hepatitis,4,10,0,mdboost_dl85,18.246030528641498,0.9454545454545454,0.8518518518518519,0.9791332263242376,0.8,24,24
hepatitis,4,10,0,mdboost_dl85,18.25565291990942,0.9454545454545454,0.8518518518518519,0.9780631353665061,0.8181818181818182,25,25
hepatitis,4,10,0,mdboost_dl85,18.259186108293598,0.9454545454545454,0.8518518518518519,0.9780631353665061,0.8272727272727273,26,26
hepatitis,4,10,0,mdboost_dl85,18.263700396486204,0.9363636363636364,0.8518518518518519,0.9791332263242375,0.8272727272727273,27,27
hepatitis,4,10,0,mdboost_dl85,18.266808300954946,0.9454545454545454,0.8518518518518519,0.9796682718031032,0.8272727272727273,28,28
hepatitis,5,5,0,mdboost_dl85,-41.330252293576194,0.8727272727272727,0.8148148148148148,0.7030497592295345,0.7318181818181818,1,1
hepatitis,5,5,0,mdboost_dl85,0.6892743204191021,0.8727272727272727,0.8148148148148148,0.7030497592295345,0.7318181818181818,2,2
hepatitis,5,5,0,mdboost_dl85,12.886041868930107,0.8727272727272727,0.8148148148148148,0.8405564472980204,0.8272727272727273,3,3
hepatitis,5,5,0,mdboost_dl85,16.965632357807948,0.8727272727272727,0.8148148148148148,0.8895131086142323,0.8227272727272728,4,4
hepatitis,5,5,0,mdboost_dl85,19.399884373358248,0.8636363636363636,0.7777777777777778,0.9221508828250401,0.8227272727272728,5,5
hepatitis,5,5,0,mdboost_dl85,21.644395476501938,0.8818181818181818,0.8148148148148148,0.9365971107544141,0.8727272727272727,6,6
hepatitis,5,5,0,mdboost_dl85,22.94982236509897,0.8818181818181818,0.8148148148148148,0.9430176565008025,0.8999999999999999,7,7
hepatitis,5,5,0,mdboost_dl85,24.35868670551269,0.9,0.8148148148148148,0.9507758159443553,0.9272727272727272,8,8
hepatitis,5,5,0,mdboost_dl85,25.206759508844993,0.9,0.7777777777777778,0.9521134296415196,0.9181818181818182,9,9
hepatitis,5,5,0,mdboost_dl85,26.054725050760076,0.8909090909090909,0.7407407407407407,0.9550561797752809,0.9363636363636364,10,10
hepatitis,5,5,0,mdboost_dl85,27.71001624544204,0.9,0.8148148148148148,0.9590690208667736,0.8999999999999999,11,11
hepatitis,5,5,0,mdboost_dl85,28.13956532540726,0.8727272727272727,0.8148148148148148,0.9617442482611022,0.8999999999999999,12,12
hepatitis,5,5,0,mdboost_dl85,28.225348714572284,0.8727272727272727,0.8518518518518519,0.9622792937399678,0.8999999999999999,13,13
hepatitis,5,5,0,mdboost_dl85,28.441191902112358,0.8545454545454545,0.7777777777777778,0.9606741573033708,0.9272727272727272,14,14
hepatitis,5,5,0,mdboost_dl85,28.50728456756223,0.8545454545454545,0.7777777777777778,0.9609416800428037,0.9363636363636364,15,15
hepatitis,5,5,0,mdboost_dl85,28.56299670969753,0.8636363636363636,0.7777777777777778,0.962011771000535,0.9363636363636364,16,16
hepatitis,5,5,0,mdboost_dl85,28.6335851039279,0.8636363636363636,0.7777777777777778,0.9620117710005351,0.9272727272727272,17,17
hepatitis,1,10,0,mdboost_cart,-165.35079629629845,0.8715596330275229,0.8214285714285714,0.7391774891774893,0.5782608695652174,1,1
hepatitis,1,10,0,mdboost_cart,-49.59742686738949,0.8715596330275229,0.8214285714285714,0.7391774891774893,0.5782608695652174,2,2
hepatitis,1,10,0,mdboost_cart,6.9957258171441135,0.8715596330275229,0.8214285714285714,0.7391774891774893,0.5782608695652174,3,3
hepatitis,1,10,0,mdboost_cart,8.274311012805573,0.8715596330275229,0.8214285714285714,0.8690476190476191,0.5608695652173913,4,4
hepatitis,1,10,0,mdboost_cart,9.791955894467788,0.8715596330275229,0.8214285714285714,0.900974025974026,0.8434782608695652,5,5
hepatitis,1,10,0,mdboost_cart,10.830765530798534,0.8807339449541285,0.8214285714285714,0.9223484848484848,0.5347826086956522,6,6
hepatitis,1,10,0,mdboost_cart,11.776597539953318,0.8807339449541285,0.8214285714285714,0.9383116883116883,0.5695652173913044,7,7
hepatitis,1,10,0,mdboost_cart,12.94273747318096,0.8807339449541285,0.8214285714285714,0.9475108225108225,0.6565217391304348,8,8
hepatitis,1,10,0,mdboost_cart,13.490952775949381,0.9174311926605505,0.8214285714285714,0.9591450216450216,0.6826086956521739,9,9
hepatitis,1,10,0,mdboost_cart,14.257464557297547,0.9357798165137615,0.8214285714285714,0.9675324675324675,0.7608695652173914,10,10
hepatitis,1,10,0,mdboost_cart,14.620817998701026,0.9357798165137615,0.8214285714285714,0.9672619047619048,0.7826086956521738,11,11
hepatitis,1,10,0,mdboost_cart,14.80329476464426,0.9357798165137615,0.8214285714285714,0.9669913419913421,0.8130434782608695,12,12
hepatitis,1,10,0,mdboost_cart,15.226285791514456,0.9357798165137615,0.8214285714285714,0.9691558441558442,0.7521739130434782,13,13
hepatitis,1,10,0,mdboost_cart,15.565441814013937,0.926605504587156,0.8214285714285714,0.974025974025974,0.691304347826087,14,14
hepatitis,1,10,0,mdboost_cart,16.476216913514435,0.926605504587156,0.8214285714285714,0.9767316017316017,0.8130434782608695,15,15
hepatitis,1,10,0,mdboost_cart,16.683364481444222,0.9357798165137615,0.8214285714285714,0.9794372294372294,0.7913043478260869,16,16
hepatitis,1,10,0,mdboost_cart,17.339486914749983,0.944954128440367,0.8214285714285714,0.9794372294372293,0.7565217391304349,17,17
hepatitis,1,10,0,mdboost_cart,17.52336046609782,0.944954128440367,0.8214285714285714,0.9794372294372294,0.7826086956521738,18,18
hepatitis,2,10,0,mdboost_cart,-165.35079629629845,0.8715596330275229,0.8214285714285714,0.7275280898876404,0.643939393939394,1,1
hepatitis,2,10,0,mdboost_cart,-47.4527393383828,0.8715596330275229,0.8214285714285714,0.7275280898876404,0.643939393939394,2,2
hepatitis,2,10,0,mdboost_cart,7.063957537199758,0.8715596330275229,0.8214285714285714,0.7275280898876404,0.643939393939394,3,3
hepatitis,2,10,0,mdboost_cart,8.950980576685598,0.8715596330275229,0.8214285714285714,0.8519662921348314,0.840909090909091,4,4
hepatitis,2,10,0,mdboost_cart,10.02978825740698,0.8715596330275229,0.8214285714285714,0.9025280898876404,0.8257575757575758,5,5
hepatitis,2,10,0,mdboost_cart,10.861637195485207,0.8715596330275229,0.8214285714285714,0.927808988764045,0.8333333333333334,6,6
hepatitis,2,10,0,mdboost_cart,11.344360930288055,0.8899082568807339,0.8214285714285714,0.9362359550561797,0.8181818181818182,7,7
hepatitis,2,10,0,mdboost_cart,12.146368988684664,0.8807339449541285,0.8214285714285714,0.9407303370786517,0.8106060606060606,8,8
hepatitis,2,10,0,mdboost_cart,12.606733376334846,0.8990825688073395,0.7857142857142857,0.9457865168539326,0.8181818181818181,9,9
hepatitis,2,10,0,mdboost_cart,13.180782752181441,0.8990825688073395,0.8214285714285714,0.9544943820224719,0.8939393939393939,10,10
hepatitis,2,10,0,mdboost_cart,13.794726817153824,0.9174311926605505,0.8214285714285714,0.9646067415730336,0.9242424242424243,11,11
hepatitis,2,10,0,mdboost_cart,15.170953005069256,0.926605504587156,0.8214285714285714,0.9741573033707865,0.9318181818181819,12,12
hepatitis,2,10,0,mdboost_cart,15.452745711848806,0.9174311926605505,0.8214285714285714,0.9721910112359551,0.946969696969697,13,13
hepatitis,2,10,0,mdboost_cart,15.9008493292339,0.9357798165137615,0.8571428571428571,0.9724719101123595,0.946969696969697,14,14
hepatitis,2,10,0,mdboost_cart,16.1833220811437,0.9357798165137615,0.8571428571428571,0.9719101123595506,0.946969696969697,15,15
hepatitis,2,10,0,mdboost_cart,16.979511622577053,0.9357798165137615,0.8928571428571429,0.9786516853932585,0.946969696969697,16,16
hepatitis,2,10,0,mdboost_cart,17.07611141334578,0.9357798165137615,0.8928571428571429,0.9775280898876404,0.946969696969697,17,17
hepatitis,2,10,0,mdboost_cart,17.17520484045145,0.944954128440367,0.8928571428571429,0.9786516853932583,0.946969696969697,18,18
hepatitis,3,10,0,mdboost_cart,-229.9082110091706,0.8363636363636363,0.8518518518518519,0.7533440342429106,0.6772727272727272,1,1
hepatitis,3,10,0,mdboost_cart,-102.79098512430556,0.8363636363636363,0.8518518518518519,0.7533440342429106,0.6772727272727272,2,2
hepatitis,3,10,0,mdboost_cart,6.152040156361082,0.8363636363636363,0.8518518518518519,0.7533440342429106,0.6772727272727272,3,3
hepatitis,3,10,0,mdboost_cart,7.45372559647323,0.8636363636363636,0.8518518518518519,0.8480470840021401,0.759090909090909,4,4
hepatitis,3,10,0,mdboost_cart,8.074205628577463,0.8727272727272727,0.8518518518518519,0.8659711075441413,0.7772727272727273,5,5
hepatitis,3,10,0,mdboost_cart,8.72090473542382,0.8636363636363636,0.8518518518518519,0.8919208132691279,0.7363636363636363,6,6
hepatitis,3,10,0,mdboost_cart,9.39916952665032,0.8727272727272727,0.8518518518518519,0.9122525414660246,0.7727272727272727,7,7
hepatitis,3,10,0,mdboost_cart,9.699829410648812,0.8727272727272727,0.8518518518518519,0.9205457463884429,0.7863636363636364,8,8
hepatitis,3,10,0,mdboost_cart,10.781714790235473,0.8818181818181818,0.8148148148148148,0.9218833600856072,0.9636363636363636,9,9
hepatitis,3,10,0,mdboost_cart,11.595294415088862,0.9,0.8148148148148148,0.9382022471910112,0.9545454545454546,10,10
hepatitis,3,10,0,mdboost_cart,12.459481695746199,0.8909090909090909,0.8148148148148148,0.9478330658105939,0.9454545454545455,11,11
hepatitis,3,10,0,mdboost_cart,12.971048672032454,0.9090909090909091,0.8148148148148148,0.9537185660781166,0.9272727272727272,12,12
hepatitis,3,10,0,mdboost_cart,13.915953529625197,0.9363636363636364,0.8518518518518519,0.9582664526484751,0.9,13,13
hepatitis,3,10,0,mdboost_cart,14.292300170762001,0.9090909090909091,0.8518518518518519,0.9593365436062066,0.9,14,14
hepatitis,3,10,0,mdboost_cart,14.571778106778863,0.9090909090909091,0.8518518518518519,0.9673622257891921,0.9363636363636364,15,15
hepatitis,3,10,0,mdboost_cart,14.94342149448584,0.9272727272727272,0.8518518518518519,0.9644194756554306,0.9272727272727274,16,16
hepatitis,3,10,0,mdboost_cart,15.019992885328946,0.9181818181818182,0.8888888888888888,0.9633493846976994,0.9363636363636365,17,17
hepatitis,3,10,0,mdboost_cart,15.342961614122313,0.9272727272727272,0.8518518518518519,0.9649545211342965,0.9454545454545455,18,18
hepatitis,4,15,0,mdboost_cart,-312.28433486238777,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,1,1
hepatitis,4,15,0,mdboost_cart,-113.49800405123162,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,2,2
hepatitis,4,15,0,mdboost_cart,4.609875310279278,0.8636363636363636,0.7407407407407407,0.7520064205457463,0.6863636363636363,3,3
